case,run,enable,force_x__mean,force_x__std,force_x__var,force_x__max,force_x__min,force_x__rms,force_x__peak2peak,force_x__sum,force_x__kurtosis,force_x__skewness,force_y__mean,force_y__std,force_y__var,force_y__max,force_y__min,force_y__rms,force_y__peak2peak,force_y__sum,force_y__kurtosis,force_y__skewness,force_z__mean,force_z__std,force_z__var,force_z__max,force_z__min,force_z__rms,force_z__peak2peak,force_z__sum,force_z__kurtosis,force_z__skewness,vib_x__mean,vib_x__std,vib_x__var,vib_x__max,vib_x__min,vib_x__rms,vib_x__peak2peak,vib_x__sum,vib_x__kurtosis,vib_x__skewness,vib_y__mean,vib_y__std,vib_y__var,vib_y__max,vib_y__min,vib_y__rms,vib_y__peak2peak,vib_y__sum,vib_y__kurtosis,vib_y__skewness,vib_z__mean,vib_z__std,vib_z__var,vib_z__max,vib_z__min,vib_z__rms,vib_z__peak2peak,vib_z__sum,vib_z__kurtosis,vib_z__skewness,ae_rms__mean,ae_rms__std,ae_rms__var,ae_rms__max,ae_rms__min,ae_rms__rms,ae_rms__peak2peak,ae_rms__sum,ae_rms__kurtosis,ae_rms__skewness
4,174,True,9.943255159164526,15.132239512189031,228.98467265425492,45.554,-23.037,18.106711347301776,68.59100000000001,2225549.086,-1.0012176868693181,0.1447773777207987,5.816158851781525,8.557340594049334,73.22807804256462,44.658,-23.085,10.346776398073034,67.743,1301801.755,1.044110190529441,0.5268193551315239,6.421959973193344,16.26366963983453,264.5069501536754,46.909,-21.595,17.485666131176497,68.50399999999999,1437395.191,-1.0373683264430942,0.5307093258306,0.001388044230984028,0.115084723705277,0.013244493630319947,0.536,-0.572,0.1150930940461117,1.108,310.6790000000001,0.2016099947296257,0.032878837009585306,-0.0012837663353066008,0.10394559727336403,0.010804687192516383,0.475,-0.463,0.10395352446415682,0.938,-287.33899999999994,0.03356402312407525,-0.05849019012701176,-0.0011423478163743994,0.13212519408631987,0.017457066912347694,0.547,-0.664,0.13213013233506302,1.211,-255.68599999999998,0.15134747386332092,-0.1028970326808165,0.10546350050262482,0.028756782644278726,0.0008269525480502902,0.246,-0.005,0.10931377994707454,0.251,23605.368,5.667327792229898,-0.1484302612103135
4,175,True,10.073773114058449,15.363400406937822,236.03407206389724,46.405,-23.251,18.37158068369252,69.656,2250511.135,-1.0015339245508093,0.1453741253835427,5.876277686512713,8.59678397433301,73.90469470134886,46.273,-23.658,10.41322880524365,69.93100000000001,1312778.0639999998,1.0452371733798822,0.5285964050390463,6.5301505127505,16.40479153974685,269.1171854625498,48.131,-23.2,17.656728212829393,71.331,1458855.2149999999,-1.0358212046355528,0.5287621583188147,-0.0009896554656830929,0.11514461181696027,0.013258281630478467,0.537,-0.539,0.115148864729181,1.076,-221.092,0.18580996677530948,0.044591840184867046,-0.004715120208770696,0.10368399638759582,0.010750371106902983,0.45,-0.451,0.10379115311762434,0.901,-1053.3719999999998,0.0061856098955956895,-0.0500151826622265,-0.005849724488928081,0.13176935305993592,0.01736316240583404,0.587,-0.63,0.13189913450220364,1.217,-1306.846,0.1654579878883924,-0.09104580488479604,0.10480705272534388,0.029069144021102892,0.0008450151341196219,0.249,-0.005,0.10876365861395355,0.254,23414.21,5.028138908169806,0.04133025269778394
4,176,True,10.266656816709483,15.709075040104747,246.77503861564196,47.195,-22.365,18.766440280664025,69.56,2297934.4620000003,-0.9977082522609892,0.14997981140577407,5.99408178264269,8.710111702486426,75.866045869791,47.242,-24.11,10.573318414140376,71.352,1341625.355,0.9696646561453108,0.5232675113570139,6.68964017424327,16.666621347992017,277.7762671573433,48.07,-24.851,17.95905211357751,72.92099999999999,1497308.712,-1.0378117922021477,0.525147929370746,0.0006563878029710712,0.11505151689936376,0.013236851540844584,0.581,-0.555,0.11505338928424695,1.1360000000000001,146.916,0.22965281036785257,0.06080269896694718,-0.002713244722439406,0.10385754999028993,0.01078639068998557,0.486,-0.498,0.10389298526324776,0.984,-607.292,0.006961723551557331,-0.05418276589852615,-0.0030018049815704233,0.13198026031660684,0.017418789113239304,0.593,-0.634,0.13201439295162737,1.2269999999999999,-671.879,0.21884604981570233,-0.10469905144470637,0.1050932201496705,0.03033245875480284,0.0009200580541118156,0.247,-0.005,0.10938301045198437,0.252,23522.489999999998,4.707051663005176,0.10423849032479932
4,177,True,10.361315036300681,15.93167606174134,253.81830213626205,47.138,-22.713,19.00460868888735,69.851,2319121.338,-1.0002487309541575,0.151091662071732,6.013464742544398,8.76620197874651,76.84629713217922,47.8,-23.948,10.630524697398704,71.74799999999999,1345963.746,1.0081551534477455,0.5263647966097867,6.786277256785435,16.768709816247714,281.1896289015225,49.351,-23.151,18.089864231317097,72.502,1518938.507,-1.0304921447827327,0.5316117395365257,0.0002664939126549761,0.1152954224326158,0.013293034433915326,0.572,-0.508,0.11529573041930394,1.08,59.64800000000002,0.2399302520229556,0.06379081465739946,-0.0032994929074053395,0.10365372483056079,0.010744094671249614,0.51,-0.478,0.10370622606524467,0.988,-738.5090000000001,0.03630586600468977,-0.04031647295759087,-0.0037844566067240033,0.13241132622782847,0.01753275931341242,0.617,-0.752,0.1324653970862602,1.369,-847.056,0.25583306002429973,-0.10107536196975642,0.1042669674969284,0.02998000969365612,0.0008988009812317149,0.263,-0.005,0.10849148119662318,0.268,23337.554,5.28305477290483,0.19629167449680426
4,178,True,10.549570986261589,16.303777850798603,265.81317220819113,48.231,-23.26,19.41923325474936,71.491,2361257.7260000003,-1.0046039507514049,0.15204202079402987,6.123888944487881,8.917525482953456,79.52226073912428,47.053,-23.86,10.817775951809374,70.913,1370679.443,0.9391143748141628,0.5160674770873394,6.944023147548308,17.076245031605605,291.59814437943515,50.008,-22.488,18.434142286885006,72.49600000000001,1554245.9810000001,-1.0357279054971769,0.5314019523701816,0.0015074946945158052,0.11488949778522406,0.013199596701341005,0.576,-0.569,0.11489938747267105,1.145,337.4150000000001,0.30122865454926595,0.05746032187761019,-0.0008933720540600914,0.10305057968538876,0.01061942197349466,0.52,-0.471,0.10305445204900968,0.991,-199.95899999999995,0.022768007166452442,-0.04888737379810924,-0.0010410320562939796,0.13317021389614858,0.017734305869145962,0.659,-0.71,0.13317428286605562,1.369,-233.00899999999996,0.24620345565909174,-0.09809004414273857,0.10678900033508322,0.029475670716086946,0.0008688151641631854,0.23,-0.005,0.11078224477202829,0.23500000000000001,23902.048000000003,4.832955719780797,-0.1751381535107814
4,179,True,10.670464514800607,16.548271700212094,273.8452962640405,48.196,-24.122,19.690203382028827,72.318,2383813.784,-1.0084771624561024,0.1493860533490759,6.177773910824833,9.000693976681346,81.01249206186785,46.863,-23.062,10.916839403194304,69.925,1380133.225,0.9394303880803134,0.5150052202165606,7.067708746077716,17.274777803732082,298.4179481683146,50.405,-23.465,18.664684703677636,73.87,1578947.3369999998,-1.035292078515751,0.5289895635790812,-0.001047309122975072,0.11466625944940287,0.013148351056117773,0.658,-0.645,0.11467104217071039,1.303,-233.972,0.3406141757842134,0.07011227289605647,-0.005065473605994548,0.10296597345283084,0.010601991689089067,0.481,-0.479,0.10309049768015525,0.96,-1131.642,0.06128715552216368,-0.05368982087485649,-0.0058166944938071565,0.13315131971543637,0.017729273941962356,0.63,-0.723,0.13327830985121564,1.353,-1299.467,0.23663130910719543,-0.10040359695620403,0.10834561756108915,0.029326475678051942,0.0008600421756953721,0.234,-0.005,0.112244443160404,0.23900000000000002,24204.736,4.845463757401568,-0.14019604003181982
4,180,True,10.872444013733029,16.888778760274338,285.2308480134936,50.27,-24.797,20.085837967215923,75.06700000000001,2428936.61,-1.0062950320962727,0.15263901922028628,6.332806623008644,9.105799083936022,82.91557695701009,50.294,-23.271,11.09143889138971,73.565,1414767.9980000001,0.9156625775656746,0.5156214676183892,7.220515968899254,17.576720563810873,308.94110577829207,52.459,-24.677,19.002025066698053,77.136,1613084.929,-1.0387411138285767,0.5265417540062265,0.0005843117594660771,0.1155450177307205,0.013350651122392514,0.59,-0.744,0.11554649515508794,1.334,130.537,0.3978513869369942,0.07220770065289958,-0.0023499818713267054,0.10326235827123276,0.010663114635736434,0.47,-0.531,0.1032890945382522,1.001,-524.9929999999999,0.055391461130438024,-0.05656891074922434,-0.0027415074998992854,0.1339769960991255,0.01794983548374509,0.621,-0.693,0.1340050422451226,1.314,-612.461,0.21031757522500882,-0.0989544014019466,0.10879598752031082,0.030219413169988576,0.000913212932338479,0.264,-0.005,0.11291492298566257,0.269,24305.35,4.687748611366364,-0.036298177937135745
4,181,True,10.980887130518749,17.167400168002835,294.7196285283438,51.034,-24.293,20.378898662624927,75.327,2456336.604,-1.0094367275506213,0.15500650401053845,6.391503357294852,9.179418087907637,84.2617164326059,49.742,-24.261,11.185393672058094,74.003,1429728.169,0.8968852004149039,0.5214919131980683,7.348914824848452,17.737883053412535,314.63249521653955,52.281,-24.142,19.199975112468685,76.423,1643893.455,-1.03798341861476,0.5272551317045805,0.00045622999481429827,0.11567558479294224,0.013380840917189168,0.676,-0.634,0.11567648448581645,1.31,102.055,0.4636203734343485,0.06844510336466088,-0.0023850204745811203,0.10362102338580363,0.010737316487521263,0.452,-0.449,0.1036484674762991,0.901,-533.51,0.04310989474779259,-0.06145325138170999,-0.0028397618153532533,0.13399209398064613,0.017953881249318304,0.628,-0.695,0.13402218285226608,1.323,-635.232,0.1532500104734038,-0.07591996373617642,0.10970256871054843,0.02990688420320407,0.0008944217227438572,0.254,-0.005,0.11370609176484986,0.259,24539.587,5.598941040887102,-0.15226128569591327
4,182,True,11.121389826189583,17.39704569527927,302.657198923635,50.853,-25.691,20.648063119569063,76.544,2487765.933,-1.0127569615104228,0.1538878615485681,6.534568013160953,9.256253290224134,85.67822497278512,48.894,-23.461,11.330437065330331,72.35499999999999,1461730.588,0.906329024130299,0.521124842055536,7.479527815031382,17.97397493607533,323.0637750026641,52.976,-24.525,19.46810497553607,77.501,1673110.5359999998,-1.042478127946642,0.5234821536051265,0.0006262316041700193,0.11476419658933856,0.01317082081879635,0.567,-0.666,0.11476590514964978,1.233,140.08299999999997,0.4815232181747211,0.07288259987246208,-0.0028485640970620316,0.10337325720682622,0.010686030305548648,0.447,-0.539,0.10341249742155789,0.986,-637.201,0.04499478623976172,-0.06631400604591002,-0.0032487974536416146,0.13240149437050616,0.017530155711543174,0.628,-0.67,0.13244134700477023,1.298,-726.73,0.0718282827311425,-0.0945202225056225,0.1067331867031454,0.030471586804695774,0.0009285176023961096,0.266,-0.005,0.11099770604028086,0.271,23875.36,4.791757539374453,0.04525798158806757
4,183,True,11.244945023119655,17.670888240158543,312.2602911961735,50.74,-25.726,20.945383256678713,76.46600000000001,2512154.453,-1.0227114879433086,0.14965484148491506,6.587147576353048,9.25009055354689,85.5641752488174,50.571,-23.2,11.355821786267661,73.771,1471588.53,0.7929916640230137,0.5122817331961825,7.5838767921648325,18.023902948441048,324.8610774948219,51.869,-23.632,19.55444360480651,75.501,1694260.827,-1.0550764485079762,0.5207389953903959,8.648943836922513e-05,0.11712997758797203,0.01371943164975883,0.639,-0.624,0.11713000952011307,1.263,19.322000000000003,0.36229493073101304,0.07291544694220359,-0.0029230269960564548,0.10526137252841061,0.011079956546564837,0.459,-0.507,0.10530194980808527,0.966,-653.0130000000001,0.011325796733832494,-0.06569988598784664,-0.0034354686373952,0.13570792542396407,0.018416641022876195,0.576,-0.629,0.13575140318845594,1.205,-767.4939999999999,0.09448762289438095,-0.09146543693505843,0.10674631047926839,0.029867121793727632,0.0008920449642413601,0.24,-0.005,0.11084592804960283,0.245,23847.445999999996,4.4714436220996605,-0.052545025151236824
4,184,True,11.103160546644492,17.586016607853406,309.2679801316958,51.948,-25.519,20.79779205243332,77.467,2483688.189,-1.021807178868575,0.14902380540138105,6.568001864170379,9.229863098472446,85.19037281654339,51.004,-24.432,11.328239991467736,75.43599999999999,1469209.4730000002,0.8588650673393334,0.5232516904726727,7.528044851849865,17.80610174845466,317.05725947632016,54.377,-24.677,19.33206452419874,79.054,1683963.409,-1.0522648449026344,0.5238347407196441,0.00027908016379664906,0.11622842834091744,0.01350904755459978,0.566,-0.633,0.11622876339502888,1.1989999999999998,62.428000000000026,0.3045822112179306,0.09887873530917364,-0.0027394631904583086,0.1039336833712279,0.010802210539110653,0.435,-0.493,0.1039697802136877,0.9279999999999999,-612.7959999999999,-0.0015925445807853933,-0.05983990467022918,-0.0032020590812367002,0.13400347475097613,0.017956931245335494,0.539,-0.576,0.1340417264425344,1.115,-716.275,0.02304617991241953,-0.08105527722162365,0.10697451406398083,0.028669895881446913,0.0008219629298530067,0.227,-0.005,0.11074976112424731,0.232,23929.343,5.38017399179696,-0.30701184365521494
4,185,True,11.216669588045415,17.85854886890008,318.92776770289237,52.819,-25.723,21.088893862653755,78.542,2512320.871,-1.0164491212532616,0.15330826090221736,6.676244529669927,9.310989744279494,86.69453001807793,50.624,-23.76,11.457171162116133,74.384,1495351.926,0.7973835367279176,0.5174570252151929,7.659267205700483,17.97104971971855,322.9586280285962,53.32,-24.224,19.535173461142215,77.544,1715530.328,-1.0612028163825262,0.5182328731468298,-0.0010305740219036436,0.11613395693298159,0.013487095952911622,0.59,-0.568,0.11613852950561344,1.158,-230.829,0.2950700899992751,0.09806876269203071,-0.004508779762569147,0.10422797793138208,0.01086347138366467,0.466,-0.457,0.10432545460534559,0.923,-1009.8810000000001,-0.03259255808530126,-0.047060918476339794,-0.005395667489653141,0.13390616879951767,0.017930862042564916,0.592,-0.624,0.1340148322769678,1.216,-1208.527,0.08831226479705334,-0.07479726806343436,0.1056341118219849,0.029975902321081375,0.0008985547199630117,0.319,-0.005,0.10980491929045175,0.324,23660.034,5.88403329101396,0.038343039416952135
4,186,True,11.415364995245131,18.205041346992147,331.42353044569364,52.857,-26.972,21.4879987067284,79.82900000000001,2556824.8669999996,-1.010186203319737,0.1536689559823917,6.805141945075699,9.385186931327492,88.08173373596036,50.426,-23.822,11.59274301572277,74.248,1524222.4980000001,0.7649532632539975,0.5143450486304368,7.82806889870123,18.227883317915754,332.2557302515515,52.425,-24.02,19.83770130167215,76.445,1753338.7000000002,-1.0658916492648414,0.5158003018796222,0.0008984065612708218,0.11710059151947884,0.01371254853421184,0.596,-0.568,0.1171040377978538,1.164,201.22599999999994,0.2632104214750486,0.09442222328678455,-0.0019329853871533746,0.10501840065248468,0.011028864475605794,0.481,-0.45,0.10503618856428837,0.931,-432.952,-0.03850053247284091,-0.0436314221946017,-0.0021892348011661703,0.13509141108861583,0.018249689349913396,0.607,-0.71,0.13510914883503647,1.317,-490.347,0.20293724260978907,-0.10041639295774342,0.10482331983516459,0.028878115802958272,0.0008339455723290683,0.271,-0.005,0.10872844132789855,0.276,23478.432,5.61342113514374,-0.1772425421184037
4,187,True,11.564499265562704,18.520914108952073,343.02425943118004,54.257,-27.998,21.83487812410182,82.255,2590228.11,-1.0056764674363008,0.15369778918213609,6.840410333912251,9.469529788871435,89.67199442232351,51.828,-23.986,11.681746785417712,75.81400000000001,1532121.947,0.7278579412752464,0.5121794230417726,7.949194730803059,18.42644002424525,339.5336919671072,54.074,-24.077,20.067969225493,78.151,1780468.585,-1.0635135706925112,0.5138439711929089,0.000518994914747233,0.11616587813011124,0.013494511241739858,0.633,-0.611,0.11616703748250358,1.244,116.24499999999999,0.29712265135945115,0.09646706864720003,-0.0025605118291283633,0.10484671389653051,0.010992833414900925,0.521,-0.52,0.1048779749791539,1.041,-573.506,-0.010681124993807689,-0.044463795735297365,-0.0029391689473660713,0.13522414120993212,0.018285568365963664,0.649,-0.726,0.1352560796417848,1.375,-658.318,0.28558563101440004,-0.09225095961529695,0.10263721029908787,0.02875178574213192,0.0008266651833614604,0.236,-0.005,0.1065882832272884,0.241,22988.785,4.722391508302975,-0.11511780255501566
4,188,True,11.592676957602416,18.608023739632248,346.2585474947173,54.426,-27.138,21.92370193507573,81.56400000000001,2593189.0939999996,-1.0149274241452146,0.1468676364891716,6.971750956672568,9.511758769318357,90.47355488570466,52.29,-24.111,11.793170323859888,76.401,1559524.915,0.8097538861597644,0.5015295550850131,8.029616021136205,18.443103260688076,340.1480578844031,54.654,-25.786,20.115237789578583,80.44,1796160.867,-1.0487432025860237,0.5218189006288473,0.0002677967920175956,0.11816053821119357,0.013961912790358936,0.718,-0.598,0.11816084167557689,1.3159999999999998,59.90399999999999,0.39877253898746234,0.11566773849163288,-0.002842068558553726,0.10479518745430595,0.010982031313583123,0.475,-0.521,0.10483371913308545,0.996,-635.748,0.03497295847521942,-0.057230869683097776,-0.0035530506231782983,0.1362642095698129,0.018567934809685886,0.63,-0.641,0.1363105240926641,1.271,-794.7889999999999,0.28239700021796654,-0.08667150604656,0.10688926738551223,0.031066185278399015,0.0009651078677518157,0.266,-0.005,0.11131227852291652,0.271,23910.274,5.258151170970297,0.28279722556408915
4,189,True,11.56068490184435,18.762051628989088,352.0145813288521,54.146,-26.857,22.037786112234237,81.003,2589373.7649999997,-1.0050421701485392,0.15230736202018502,6.884986708694042,9.514365433506953,90.52314960231195,50.19,-23.508,11.744198209380048,73.698,1542106.208,0.7597349739868138,0.5077043466896317,8.039019550765468,18.41781735955931,339.2159962900844,53.474,-24.665,20.095816271743573,78.139,1800587.6380000003,-1.048023539144973,0.5211241862401398,0.0006906166148021486,0.1196294486384263,0.014311204981533876,0.595,-0.722,0.11963144207457552,1.317,154.68500000000003,0.28020062816819724,0.10086734296506374,-0.00244193034230582,0.10666075024020985,0.011376515641804426,0.476,-0.505,0.10668869980274903,0.981,-546.9459999999999,0.044775408761094315,-0.06560153688759165,-0.002506507248382676,0.1382850954929506,0.019122767635494465,0.635,-0.654,0.13830780966409909,1.2890000000000001,-561.4100000000001,0.2285678830025799,-0.0718308806559399,0.10645619048044253,0.030041447012785157,0.0009024885386219783,0.233,-0.005,0.11061378318378882,0.23800000000000002,23844.163999999997,4.584647460455085,-0.143108751322432
4,190,True,11.595209263285726,18.896335010029773,357.0714768112769,55.053,-27.798,22.170258335677193,82.851,2597106.566,-1.003278424278925,0.1526276980554954,6.964833642139289,9.551322688339141,91.22776509678204,51.984,-24.203,11.82102672188238,76.187,1559990.404,0.8064907258932101,0.5163510640984462,8.101533982793184,18.49067432323297,341.905036927867,54.962,-25.7,20.187617239343027,80.662,1814589.683,-1.0458213287886526,0.5213231045905662,1.7412191212654506e-07,0.12158791384713252,0.014783620793697721,0.69,-0.62,0.1215879138472572,1.31,0.03900000000001569,0.3548055293315775,0.09819965090230501,-0.003603051151660185,0.1066089076451082,0.011365459189283212,0.468,-0.507,0.10666977625777928,0.9750000000000001,-807.015,0.0749330525632752,-0.06492891034667606,-0.0040943919350302045,0.13954172718774288,0.019471893626538457,0.689,-0.717,0.13960178248094146,1.406,-917.0660000000001,0.2551301824376351,-0.0813386516427496,0.10663084815229863,0.029488992107091452,0.000869600655492102,0.238,-0.005,0.11063335136011504,0.243,23883.284,5.080566924184627,-0.2043840493212729
4,191,True,11.672743375554177,19.100588722808865,364.83248955789327,55.642,-27.374,22.384937513190362,83.016,2614472.734,-1.0109342357099242,0.15342566370810679,7.010415012880556,9.598675331136569,92.13456811256971,50.963,-24.319,11.886146842664818,75.282,1570199.765,0.708998464544524,0.4980501091566021,8.189913032801888,18.586756291773664,345.46750944978794,53.421,-25.283,20.311134506340267,78.70400000000001,1834384.9109999998,-1.06203079492069,0.5118598141968702,0.00044203749425174456,0.11859030714106235,0.014063660947811505,0.598,-0.653,0.11859113097090285,1.251,99.008,0.39718845868385255,0.11650192972810695,-0.0027346203472615985,0.10494603654920283,0.011013670587386615,0.473,-0.503,0.10498165904495066,0.976,-612.503,0.027131846815435345,-0.059673272886069016,-0.0031535085565293484,0.13766380638922204,0.018951323589569212,0.582,-0.668,0.13769992086339525,1.25,-706.326,0.11417492444807165,-0.08048413375241684,0.10844110884405374,0.031222092682374924,0.0009748190714668097,0.235,-0.005,0.11284632541113034,0.24,24288.748,4.633586700217367,0.14823962687420025
4,192,True,11.720206410365165,19.26373519817038,371.09149378522835,55.255,-28.11,22.54894081962151,83.36500000000001,2625103.552,-1.016488434924446,0.15287525464702548,7.084010241940164,9.614286536266366,92.43450560143273,50.193,-23.353,11.942265560158418,73.54599999999999,1586683.6979999999,0.7118918172176945,0.5042989484544774,8.22784576370317,18.57062449464568,344.86809412113416,55.259,-25.097,20.31170943156736,80.356,1842881.122,-1.0600932697243954,0.5109069657208452,-0.0011641880338064388,0.11944172389495666,0.014266325406999061,0.748,-0.753,0.11944739737967136,1.501,-260.756,0.5017057664319315,0.12942771943818152,-0.004898884280363067,0.10569955651557283,0.011172396247588777,0.448,-0.49,0.10581302053519295,0.938,-1097.257,0.030143458242645416,-0.06481049652088015,-0.005819332889843334,0.1380739252191105,0.019064408825412518,0.641,-0.757,0.13819650306970624,1.3980000000000001,-1303.4199999999998,0.1180140156938787,-0.06672562421731842,0.11121087949424281,0.03127886591888668,0.0009783674531716907,0.245,-0.005,0.11552587230163938,0.25,24909.124,4.523391919830186,-0.14341199932162657
4,193,True,12.19660351688703,19.46843748199272,379.02005799025903,56.12,-27.208,22.97340191043547,83.328,2736954.419,-1.019019403300482,0.1497072298714189,5.649828447035023,9.455482921531829,89.40615727938007,46.532,-36.241,11.014840841351555,82.773,1267838.4530000002,0.49265834686625354,0.43298068140957374,6.597721144547979,18.071884481413534,326.5930087095553,52.425,-25.514,19.23857928774292,77.939,1480548.418,-1.0717504799939972,0.4907291383920148,0.0059456780880826005,0.1134546850951949,0.012871965570049838,0.719,-0.56,0.11361037214082587,1.279,1334.2279999999998,0.4006388512497532,0.02287240497557132,0.006959260794196156,0.10610691845522162,0.01125867814406305,0.506,-0.54,0.10633489293202249,1.046,1561.679,-0.04767317427816753,-0.07661925702596695,0.009868504431758933,0.1310702007347989,0.017179397520660476,0.565,-0.634,0.1314411841866168,1.1989999999999998,2214.522,0.09001007253909732,-0.13452142358272412,0.11772117574185728,0.03297606590211578,0.0010874209223806827,0.239,-0.005,0.12225259154891537,0.244,26416.985,3.9129319919787724,-0.2434943311097446
4,194,True,12.443525383116071,19.85065702019326,394.04858413334796,57.028,-27.317,23.428399605897155,84.345,2783517.08,-1.0193653903977973,0.1516549471171702,5.679996410242655,9.69335626038896,93.96115559082183,50.712,-25.388,11.234923889870874,76.10000000000001,1270569.757,0.5560104048235766,0.47026764733815024,6.832274158217549,18.731036586917476,350.85173162044106,53.837,-28.018,19.938197054736126,81.855,1528325.071,-1.0786359260776013,0.48468992667141486,-0.003648597178262969,0.11696408540640801,0.013680597274957507,0.602,-0.615,0.11702097904361737,1.217,-816.162,0.36893351020087195,0.08733687640903445,-0.009909218926023283,0.10801234425969919,0.011666666512475773,0.57,-0.517,0.10846593535391483,1.087,-2216.6130000000003,-0.024511762768234302,-0.04438813199842797,-0.012197602059975323,0.13503437635560636,0.018234282797747546,0.599,-0.656,0.13558415944999277,1.255,-2728.506,0.1146979329210005,-0.06775097208452492,0.11348402714446648,0.032078445850211,0.0010290266881649195,0.261,-0.005,0.11793070467478318,0.266,25385.468999999997,4.6899943725317685,0.0025059925752158973
4,195,True,12.521300480844356,20.043004405877294,401.72202561401656,57.613,-28.314,23.632710198908836,85.92699999999999,2804533.403,-1.017520110216084,0.15596584439898928,5.776590867082476,9.774934494460576,95.54934437099521,50.206,-25.56,11.354221524026025,75.766,1293846.599,0.6210277910459334,0.4756592255650963,6.909322982753001,18.85454348857797,355.49381016267796,53.463,-27.696,20.080651240502057,81.159,1547557.071,-1.0636981798119418,0.49143508944710196,-0.000668137029480179,0.11883697787629,0.014122227310769836,0.634,-0.556,0.11883885609454509,1.19,-149.64999999999998,0.3441642332995052,0.08764477227529259,-0.0038998040012322467,0.1092850243489266,0.01194321654694548,0.481,-0.481,0.10935458389200477,0.962,-873.4819999999999,-0.05643108180146994,-0.046156477713803754,-0.004708252039235472,0.13637337369204686,0.01859769705215066,0.671,-0.685,0.1364546250202448,1.356,-1054.5590000000002,0.061717515466856554,-0.07196100643853434,0.11014436938847491,0.030610038633059135,0.0009369744651173727,0.236,-0.005,0.11431866240077418,0.241,24670.246,4.760091119922672,-0.2023530111602265
4,196,True,12.903684852386318,20.70926147001458,428.87351063343056,58.491,-27.941,24.40038100938456,86.432,2886451.072,-1.0196455041686527,0.1540091284030179,5.97124509146505,9.97303053502519,99.46133805254483,48.243,-25.11,11.623988385872135,73.35300000000001,1335719.757,0.5416642808668648,0.4590035153977623,7.182837830588487,19.48054590327685,379.4916686896766,55.013,-28.033,20.762582401768086,83.04599999999999,1606743.3599999999,-1.0750761415756804,0.4881359341606058,-0.0003727893710995475,0.12001941275643277,0.014404659438398977,0.626,-0.638,0.12001999171102364,1.264,-83.38999999999999,0.3294035884565396,0.08527011632515877,-0.0036496298481841103,0.10992835791706425,0.012084243874342182,0.463,-0.481,0.10998892522600145,0.944,-816.393,-0.08144768853854645,-0.045770204870987624,-0.00423274860075461,0.13712035680036913,0.01880199224906054,0.659,-0.658,0.13718567129907455,1.3170000000000002,-946.8320000000001,0.09011669993826832,-0.06997482195974662,0.10949852475725552,0.031899564612855105,0.0010175822224897178,0.353,-0.005,0.11405046754180807,0.358,24493.944000000003,6.074834223860799,0.3900764387825004
4,197,True,13.05493099861149,21.133539332778604,446.6264847301003,61.644,-29.111,24.84064629007481,90.755,2924056.5,-1.016819931330769,0.1559025608105413,6.082502707818966,10.10108912868561,102.0320015856506,51.25,-26.594,11.79104918047057,77.844,1362365.0389999999,0.5462774327251694,0.4626393492174576,7.350863564320188,19.766906110607504,390.7305771855723,54.146,-27.695,21.089470650702033,81.84100000000001,1646453.772,-1.0709573711452023,0.4909032519596832,-0.0009224666377951701,0.12352948282923525,0.015259533128058327,0.631,-0.61,0.12353292707920496,1.241,-206.615,0.34130486719182507,0.07966337639701312,-0.004351217290752341,0.11259141644631279,0.012676827057387036,0.474,-0.497,0.11267546382996779,0.971,-974.59,-0.086909232046676,-0.05033932984791512,-0.005016456753028159,0.14078444221867822,0.019820259170824348,0.586,-0.721,0.14087378751627055,1.307,-1123.5910000000001,0.13935183511447846,-0.06734447956598688,0.1105476937775972,0.03180243310137417,0.0010113947511673795,0.278,-0.005,0.11503124510633093,0.28300000000000003,24760.583,5.1719771584958565,0.1283606365306677
4,198,True,12.93847901823135,21.339723414161316,455.38379539290463,64.209,-29.27,24.955721482219612,93.479,2963636.25,-0.9905323114978377,0.1910588425935801,6.075222609318246,10.09741479968844,101.95778563696716,49.936,-26.706,11.784146782425054,76.642,1391566.1900000002,0.6090941020315386,0.4911949218185312,7.3601720016065935,19.780166874597604,391.2550015869284,55.0,-27.427,21.105144715925594,82.42699999999999,1685891.558,-1.0180837743164162,0.519094512433499,0.0004737575090807487,0.12218899006098051,0.014930149292122392,0.629,-0.593,0.12218990849615939,1.222,108.51699999999997,0.3345538232183678,0.08336336171530857,-0.002639376397038279,0.11173502944314917,0.012484716804661412,0.506,-0.466,0.11176619843417175,0.972,-604.565,-0.05584800459280048,-0.04113777174926957,-0.002867377409891031,0.13908212145370571,0.019343836508063345,0.603,-0.681,0.139111675862503,1.284,-656.79,0.18218332744579113,-0.06278102681409742,0.10865248672813635,0.03529486195494446,0.001245727280418586,0.251,-0.005,0.11424136795673637,0.256,24887.504,4.12565018245964,-0.5864717208297429
